alpha,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2021090610351015,0.565379979008217,,,,,,1.762989890769846
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.002936798659517348,0.17722898501058415,,,,,,0.020154677380948116
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.031039931861340908,0.05500426232518485,,,,,,0.25231291422302543
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1462005066825689,0.4248893615022533,,,,,,0.8057183461511468
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.11932504159664725,-0.010571306576033113,,,,,,-0.2112324425794999
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.26926079971516237,0.5254921705708919,,,,,,0.38341466811124003
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17749865979243784,-0.15166766342376892,,,,,,0.07113952615948016
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.061832585536374496,-0.029897246078376294,,,,,,-0.06261112748619968
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21254053595781097,0.26329431057038144,,,,,,-0.6763658804594803
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10267321727173429,0.007300187309369877,,,,,,0.8462678407363068
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.184851843569652,-0.2097894029488695,,,,,,-0.08127683667549845
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.13120398238161224,0.3653220681024547,,,,,,-0.3649507291342057
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06143664335004395,0.13676234445985003,,,,,,0.18978144787728146
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2886241136156724,0.7602712664633817,,,,,,0.13570693028260883
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05441007485601135,0.2173421925942265,,,,,,-0.27411692570133683
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3043838436983305,-0.3240281307362395,,,,,,-0.4518606478625504
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.24751079645924295,-0.08031151035460216,,,,,,0.41326017703394824
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.30549310871606805,0.33848113748909503,,,,,,-0.3896882289948795
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0952243418550145,-0.05517270890026271,,,,,,0.6773554760092058
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07726850767126947,-0.043903782688572535,,,,,,-0.28287261453624885
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.012616166005044338,0.013425639067980666,,,,,,-0.4735247514619568
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13793613245191816,-0.11483299751988452,,,,,,-0.3115209205629037
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09418324588972016,0.11860142762940362,,,,,,-0.06027615262702113
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.4640205989818087,0.687407622308522,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.17137371562649584,0.40289834394554136,,,,,,-0.2170807152658054
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3498235778102756,0.4953916632745692,,,,,,-0.17947756901733314
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.04005608206773681,0.23674145084895842,,,,,,-0.1253127597648998
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0019601498943756512,0.20940327253838065,,,,,,-0.5748492579936768
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.058016914762137994,0.06992340753046167,,,,,,0.41529065853108027
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1163016359291823,0.1669823122076881,,,,,,0.1965202782103178
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.285987261703283,0.7087078171548644,,,,,,0.4655600913189694
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.49260427215317004,0.5950631739509318,,,,,,0.6860987875213678
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.35095762389305296,0.6777525056549336,,,,,,0.25728844657590355
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3670319648922359,0.5252743987778411,,,,,,0.5831993065138997
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.25534320612040373,-0.1120543727859038,,,,,,-0.38263309613845875
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20260911191510816,-0.06131193516219069,,,,,,-0.6714363604772788
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3539834514366009,0.46977573069059586,,,,,,0.04680662013354375
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.011794959074288958,-0.0026755085525600464,,,,,,-0.39965444787692883
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13186470659470606,-0.024798303931794385,,,,,,-0.44213797156776014
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0182653976984688,0.20311255249289317,,,,,,0.3746156540964769
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.007663480154403435,0.15272009498265787,,,,,,-0.37368576651633817
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13526822115011272,-0.025234851355645294,,,,,,0.26490492056774695
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2546067391687368,0.42446745126323115,,,,,,0.004179735505776883
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.160514902782395,0.026738763397349707,,,,,,0.2099800811935123
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3208472143095882,0.5584341858164084,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1466343302073757,-0.09649517632321203,,,,,,-0.06907188062818836
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0945642865171139,0.13669741979241867,,,,,,-0.34794765462923977
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.32802161336570146,0.47977563944786294,,,,,,0.4854074214845179
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.063988825412299,0.11886325146709131,,,,,,-0.17361629876319007
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07908944915061233,0.06631147119484077,,,,,,1.0016573224568162
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03596488460806835,-0.07941794142582298,,,,,,-0.4918871286517337
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12672661021678944,0.015031061196783435,,,,,,0.2046753811446983
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.16392550131931494,-0.022251550345223414,,,,,,-0.3195552527760198
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14099402300354746,0.23978724571275567,,,,,,-0.25274839973146457
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.138212924479157,0.3712097802188825,,,,,,0.5298881938999263
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.004741881962147754,0.12788706155799234,,,,,,-0.4964838162391307
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.02462572529055751,0.22012558099747226,,,,,,-0.2239900745187806
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.18207542082751327,0.5120749637101639,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.01630698851579737,0.12331362095098469,,,,,,-0.4171949893040307
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1394301340303843,0.26802417381525756,,,,,,0.8379237828487567
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.20327003673669886,0.41855770835948314,,,,,,-0.4192463097017597
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.07745414246583948,0.2451610953883958,,,,,,0.0049443422664814385
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05068558232542031,0.12029361503989211,,,,,,0.29510656983400285
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3211716437123102,0.5207905948285338,,,,,,0.059586289075790444
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2385927380288334,-0.1189944230794247,,,,,,-0.3115789379217228
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.34550572354358344,0.4948040386792384,,,,,,0.5899503304759038
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09641966479970132,0.15601096120432834,,,,,,0.5791103031594511
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.12167248304021605,0.43901245442175907,,,,,,-0.3037308188256269
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19249185511754074,-0.03694257152065594,,,,,,-0.16087189610729208
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.025878581250610155,-0.049179034058888155,,,,,,-0.35408079303719936
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.42743746670238664,0.8007059071974063,,,,,,-0.5908284623586728
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.306891098758537,-0.22323014987002993,,,,,,-0.3799582790725752
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.08252714356349455,0.22071183375491388,,,,,,0.30735464976184157
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06594939756989726,0.16829220615127083,,,,,,-0.13741836617659087
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.18499997397593537,0.14785767964057595,,,,,,0.59837216808759
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3305874728873275,-0.2136709475745091,,,,,,-0.44959205127486745
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2580057843656447,0.25452329065345514,,,,,,0.21555769833652993
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.5413932511774797,-0.47202238901061855,,,,,,-0.6382456383672244
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21145512889890494,0.24612242492633063,,,,,,0.3736797696179638
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.05335780627019371,0.2457831471722398,,,,,,-0.3291544306787719
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.02506284849423901,0.06068580746209262,,,,,,-0.45431596064947233
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17163698381432269,-0.1013547305353355,,,,,,-0.14002900552991093
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.2400953592902434,-0.2836256716254538,,,,,,-0.5720038261573531
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.171833867889156,-0.1827124056614755,,,,,,-0.32031704373460257
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0723240878883964,0.143786211913157,,,,,,0.7492426685092843
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.10513538792910992,0.23060446339735297,,,,,,-0.26870398005377716
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.30337336765108674,0.42541769215174746,,,,,,-0.2706531549668867
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1353075732316391,0.3504801673534239,,,,,,0.1487260914427193
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14905569516753003,0.39045182743247353,,,,,,0.5460273267922835
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.028335162630781285,0.13982805324750291,,,,,,-0.27181148487089934
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12705172723339497,-0.010370940661118877,,,,,,-0.4089220750859419
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.45240993277699637,0.5686789281667602,,,,,,2.581295967217155
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.070586787793541,0.15450143325915067,,,,,,0.8003957639579904
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1830756859099424,0.1991292730755444,,,,,,-0.14288927426218356
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.09065885167430632,0.31473726688150994,,,,,,0.3507213152394376
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.04007870679822578,0.09857973846815749,,,,,,-0.14609415825150518
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3140499384079433,-0.30657671756577853,,,,,,-0.48573082316740523
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.09046253035967133,0.2754696681249682,,,,,,-0.08742560521730414
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2485703997907187,0.4476913195232949,,,,,,-0.5354234380581102
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.38499453504676406,0.22571583831080128,,,,,,-0.32200282748024
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.23406066884817722,0.36471058201439854,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.18082917870807502,0.2282047470547509,,,,,,-0.038913211103802636
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.35082910084275554,-0.19048943533283458,,,,,,-0.4586653809416792
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.018994912949034104,0.2058511618204596,,,,,,-0.24736884399471754
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06674619846484697,0.16435956330568358,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1517865773961269,0.34763296757542816,,,,,,0.40116914824030303
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.08788613458168093,0.17469385182747788,,,,,,0.11605835470541137
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21450585765499774,0.3703198381917414,,,,,,0.07217720203393907
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14681099920565244,0.27852827473562164,,,,,,-0.3291784880789366
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3974185267461505,0.7715305029050622,,,,,,0.7190434038489205
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.0015891859545785758,0.16394657143628755,,,,,,0.27106664147155124
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0071509677748695655,0.08023949341711567,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.34898133574210655,0.34312474914512103,,,,,,0.3965452012448063
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10441689155924316,0.07793966651349296,,,,,,-0.13773136694643717
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.42303581866982487,0.6677734678757576,,,,,,1.2188430602434632
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5501641822754244,0.6704943739939929,,,,,,0.18120656811149127
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.3032559161357067,-0.2604718226699732,,,,,,-0.49317412330266974
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.07901497492420728,0.2188264977319887,,,,,,-0.30399137371166507
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08688918724766315,0.12121069786391825,,,,,,0.09781343234358042
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08186350670750664,-0.03965465836219939,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.044340076218820634,0.1273643542339813,,,,,,0.13719110576727134
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.024669236710343267,0.22651499114739004,,,,,,-0.12351220676027097
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1811843080547011,0.5388592009767221,,,,,,0.03625619144353043
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.23720706444197703,-0.07418290639629088,,,,,,0.5097060469062833
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14811805940081046,0.19216265211576478,,,,,,-0.5090821396655569
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.20401045807539164,-0.22964047903878004,,,,,,-0.35777224811224984
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.038998561592117564,0.2091948154374471,,,,,,-0.09698431597593071
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.16040273403113192,0.22308330517897856,,,,,,-0.22599809992895425
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19589029563118543,0.31998652410509876,,,,,,-0.14157090481201406
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.03159140064611132,0.2571591498828809,,,,,,-0.34401954283476144
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.02701419658236448,0.07694382583090198,,,,,,-0.1850918340962711
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06049027716255151,0.02340000183425972,,,,,,-0.25513676818823305
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.052756654961688465,-0.0898014851068871,,,,,,-0.4843362496425936
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19844767510964934,0.3316426999466162,,,,,,0.17235399276319296
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.18865925024815466,-0.08254240088335452,,,,,,-0.49105668364291266
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08271012005334688,0.04261987541027823,,,,,,-0.3331953062959352
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06098062782148328,0.0178178023072344,,,,,,-0.2648788168929501
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.04975164029351531,0.06384324453592372,,,,,,-0.05362662195669832
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.20145290280849215,0.2791760887874015,,,,,,0.5230941287270232
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06646831242964613,-0.040985598895675324,,,,,,-0.3077818261632945
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.24175283998375574,0.29905553402908414,,,,,,-0.18046145272291425
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.11501246142662513,0.29996099718618696,,,,,,-0.32937441617842617
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.014649207438056422,0.28291652358197694,,,,,,0.4017461445113736
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.027935397439927456,0.20837334070085478,,,,,,-0.32343166818299574
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.19119772732863805,0.40352676969778245,,,,,,0.27262003846186156
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.28468630048513344,0.6443843340956579,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1539059001232982,-0.03543910067635048,,,,,,-0.17399588233436358
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13445564457129366,-0.10823578238341991,,,,,,-0.5081756044214727
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07096643557268689,0.11160118304802902,,,,,,-0.27871168631018084
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.013025018434082047,0.18286363980926912,,,,,,0.2607644599944571
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.090517106605156,0.0603129894816119,,,,,,-0.2915133126257672
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2084854895716357,0.32484080897031986,,,,,,-0.07669555926410732
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.22578054395794045,0.34786471689617204,,,,,,0.2589692742841343
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0201362976094005,0.08330930420053756,,,,,,-0.30611242781137293
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21411092806077425,0.3646796596188402,,,,,,0.8796784657445715
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.28056230861096526,-0.18773359676590307,,,,,,-0.10610119829917075
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.201331589603075,-0.08372508704347764,,,,,,-0.4252107278572355
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.018431510777869864,0.10389104932699467,,,,,,-0.38542750101552004
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08715892212782628,-0.11384237288736232,,,,,,-0.4525407793259789
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07599603770155317,-0.03686834663199534,,,,,,0.16708087149289674
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.21113699449438617,0.4212452655947567,,,,,,0.05235009054798123
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5146814691805199,0.7483419505245732,,,,,,1.3042237648060024
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2126609625868049,0.3735317366586943,,,,,,0.5464521705011307
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5893236566156776,0.8226333335078573,,,,,,3.697146550073857
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.08262095237593514,0.2867506885085296,,,,,,2.5043149463642758
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14122971039142562,0.46177618612107985,,,,,,0.79156395885309
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2365067818154889,0.4827134605312122,,,,,,-0.06869065333596769
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.11664447280529766,0.2503960977979065,,,,,,0.8177385548835349
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.23575665302206983,0.4919003029378106,,,,,,0.20136988293453895
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.03879398740138573,0.09802258275966258,,,,,,0.1816493017476215
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1682973943454813,0.30175609825951444,,,,,,-0.28668698578616464
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.1036260117511904,0.07019576150389667,,,,,,-0.398554752439266
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.08705135358554084,0.010816798231376712,,,,,,-0.5842278193382507
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.3241289495841422,0.672940803561709,,,,,,-0.04253873457047219
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10865550825265169,-0.06182977844046311,,,,,,-0.27049066703915114
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1423953784475971,-0.12579470411120997,,,,,,-0.4414938007938
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06227720736283038,0.07763849882863649,,,,,,-0.3982127985592381
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.11321828251774568,0.2845384045891355,,,,,,0.6571425346561177
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.18048960792333046,0.3867666049921734,,,,,,-0.6055103704948603
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.10511588439315533,0.004970092512467328,,,,,,-0.3469547389175461
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.36451697873298944,0.6548030523824726,,,,,,0.5207854499944866
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.14184106178848366,-0.09146101395029627,,,,,,-0.21178838372046127
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.16901009643513865,0.11089389321809429,,,,,,-0.666899539381303
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.20213885082986793,0.3095931806036908,,,,,,-0.08710750805245365
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.17070168455544055,0.28235726166546127,,,,,,0.10775806137535482
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.056262049800613,0.232598272423457,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.22012145811609085,0.5937195161786808,,,,,,0.9496417887930199
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6981746252675638,0.8633137293579995,,,,,,-0.5092728876006003
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.06002808160092665,-0.032625366042655535,,,,,,-0.15162584193897222
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1724167228478708,-0.05181442287898341,,,,,,0.2834009499295771
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.27485932681409275,0.5589293690521489,,,,,,1.1424942133412435
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.17975646174887838,-0.1205723878943789,,,,,,-0.3084600287325279
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.06709063430379231,0.11039248732112822,,,,,,0.19642089680494706
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.13942505538801497,-0.19816137201394435,,,,,,-0.4406559428482363
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.01860722880282173,0.23882960311172974,,,,,,0.7609135616978385
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.23998012108397138,0.2613010056771503,,,,,,inf
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2619953291010676,0.40198608392100355,,,,,,0.5566790027897623
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.09139326295130468,0.1541952431796083,,,,,,0.0899144783924124
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.033538546056813834,0.19900426462233944,,,,,,-0.10673574579995326
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.04858276066303324,0.09926332209589017,,,,,,0.808038776889486
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.12443745454345034,-0.03408406405914055,,,,,,0.9238793436636693
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.016059480571828377,0.24708229155070582,,,,,,-0.06964357326844928
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.4399437635516914,0.46534932656759165,,,,,,-0.11175217711489727
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.4038396017008956,0.6720740281175357,,,,,,-0.10991697263452449
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.24838198531296884,0.4602156888039033,,,,,,0.4787371006146115
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.17669734606947662,0.3957560443430618,,,,,,0.30891037546268074
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2810377651681513,0.6199394476704525,,,,,,-0.009400975257852384
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.1402770257524727,0.032408435758636944,,,,,,-0.25479110477373945
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.19331997771201537,-0.1153446617656726,,,,,,0.17843848852571764
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.14033490118839298,0.4695694335594416,,,,,,-0.23679591056608196
0.975,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,-0.07799847068137333,-0.0635262368852364,,,,,,0.38883764351753325
