alpha,dgp,statistic,n,B,repetitions,true_value,exact,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6996768054994973,,,,,,,,,-1.1610946499129529,-0.5631761505037147,,,,,,-0.1657396906184736
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.116530127899059,,,,,,,,,-2.1890316751260945,-1.7598469361113054,,,,,,-0.4697360810472413
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2400582282441843,,,,,,,,,-2.1715037186132737,-2.1167368050684354,,,,,,-2.7635928872927007
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3669689876735187,,,,,,,,,-1.5854469596264404,-1.2064589511982775,,,,,,-0.9364787375957382
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9041903485199599,,,,,,,,,-2.260209017773194,-2.393792305877292,,,,,,-4.215163861250025
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.616228970555138,,,,,,,,,-1.2782143460734274,-0.7911631013736069,,,,,,-0.5978448105821903
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7527849969866843,,,,,,,,,-0.45572390368090276,-0.4270898960501974,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3830799962642208,,,,,,,,,-1.954752328230169,-1.7097564757793753,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0531458248401842,,,,,,,,,-1.156993621942909,-0.6556459208334137,,,,,,-1.1198246811269728
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.611088533766014,,,,,,,,,-1.5329299931302418,-1.2582522467943715,,,,,,-0.9599945813063142
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1616650964376416,,,,,,,,,-1.4741912953091325,-1.3867165642248098,,,,,,-0.7947109949763687
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5291011208111824,,,,,,,,,-1.7617896521962526,-1.5708234574965014,,,,,,-6.673634932809431
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3418082219424265,,,,,,,,,-1.4405081098041412,-1.2662887811403774,,,,,,-0.8654297809711209
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.8437523649208547,,,,,,,,,-1.948788866485033,-1.9675631335368755,,,,,,-1.5623645614769492
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.6625647363993958,,,,,,,,,-1.1584791438475568,-1.1154847500061345,,,,,,-0.9576348363245452
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.698141459764396,,,,,,,,,-2.1543073566845585,-2.1906402444561515,,,,,,-1.7680846160375827
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.1136951760357974,,,,,,,,,-2.4644134793458488,-2.25327787725223,,,,,,-2.335158682259652
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2831881840652049,,,,,,,,,-0.7851024941116924,-0.8237452307001779,,,,,,-1.2116537180167872
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0806704256226984,,,,,,,,,-0.9654548545969408,-0.682106943003008,,,,,,-1.0011104569576066
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9318201137881725,,,,,,,,,-0.930409218709101,-0.78195316171643,,,,,,-0.28225089397868297
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1441023317216383,,,,,,,,,-1.8866538577620302,-1.2312953114950471,,,,,,-1.1097968678399737
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2109741331787458,,,,,,,,,-1.582535078193684,-1.4690556956256557,,,,,,-1.0294498739373412
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8550072637366238,,,,,,,,,-2.1573156377924394,-1.8187495468624084,,,,,,-8.69184760160828
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3368439343470595,,,,,,,,,-0.7848554686056506,-0.757730978874258,,,,,,-3.0145746532202704
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5316861825706929,,,,,,,,,-0.8948839751178217,-0.6370780403850416,,,,,,-7.9208971744986965
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1229472268563638,,,,,,,,,-1.690981508638455,-1.1567291755328433,,,,,,-0.29531957984276064
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.6773870482208657,,,,,,,,,-1.5632180044343675,-1.5417060882181763,,,,,,-6.168625407555881
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9777462498474289,,,,,,,,,-1.0520513890137762,-0.787739511287962,,,,,,-0.9163687647924937
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5741235325778398,,,,,,,,,-1.6916005387803994,-1.7586531012664612,,,,,,-13.431880286130736
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.16857239790503864,,,,,,,,,-0.5913033310900369,-0.3233953324369691,,,,,,-0.8238974048039985
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0325122376669678,,,,,,,,,-1.5025768726855455,-1.540468961258581,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1343675503312993,,,,,,,,,-1.2764833890181981,-1.2636556994651005,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9970654347167934,,,,,,,,,-0.6806320337510925,-0.6327992408451703,,,,,,-0.8472924111335864
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9132731945488327,,,,,,,,,-0.43417840237117705,-0.28477587643165203,,,,,,-0.2992528823363184
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8558595523012225,,,,,,,,,-1.5786643745454416,-1.584559792062003,,,,,,-1.169048896783445
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6712506103879805,,,,,,,,,-0.8989742844161424,-0.72843543420367,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1676201127372998,,,,,,,,,-1.6124439836387832,-1.0570526707341448,,,,,,-1.2671301906334862
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0999694371003992,,,,,,,,,-1.1478560998104914,-0.7823549893216307,,,,,,-3.078549002180982
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6310168278563476,,,,,,,,,-0.8925679100986647,-0.9361968202441336,,,,,,-0.5703881619104627
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1618951556766155,,,,,,,,,-1.4201522712919323,-1.0401353804978286,,,,,,-1.693418031547578
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9417656991697038,,,,,,,,,-0.6045456648238183,-0.36772557108519904,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.4727140783436128,,,,,,,,,-2.6126242978029923,-1.9282353497215914,,,,,,-2.871279824425512
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.106841897031673,,,,,,,,,-1.414671211530476,-1.1181080088067696,,,,,,-7.307252513515402
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8395529396320801,,,,,,,,,-1.0096254817625239,-1.086397790287629,,,,,,-9.047456984654648
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.7417086796041972,,,,,,,,,-3.310888003847043,-3.0857572132229376,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.30162383689499,,,,,,,,,-0.874697827117171,-0.8979433220124136,,,,,,-1.2656720116617781
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6139589942954125,,,,,,,,,-0.07665712450462409,0.0475002028584242,,,,,,0.27375509484434757
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.8317409658013881,,,,,,,,,-2.2336571231344804,-1.9618558410147304,,,,,,-1.1317757306969964
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1134953847885596,,,,,,,,,-1.8985844904605633,-1.0075213093598583,,,,,,-1.8457397890572418
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1124032143246627,,,,,,,,,-2.5197996052913765,-2.0904687456810276,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.7349490040652102,,,,,,,,,-1.353397276497489,-1.3922228354158424,,,,,,-1.587119267194645
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6149283154681942,,,,,,,,,-1.2204159036899123,-0.7135452823133299,,,,,,-0.7137476989862306
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.4313384168292957,,,,,,,,,-1.0552025429054068,-0.8722525293005052,,,,,,-0.8077392258019327
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5636411461784024,,,,,,,,,-0.6473188700101188,-0.2493273882789848,,,,,,-0.29412923380536327
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5681306611065949,,,,,,,,,-1.1645297243684305,-1.0561321352545325,,,,,,-1.2792999195330321
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5639038819722072,,,,,,,,,-0.640222570919391,-0.6680748870271113,,,,,,-6.24610386426857
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0716987687679447,,,,,,,,,-1.6636772108654612,-1.567557625240108,,,,,,-3.717236423126895
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.31003455175979466,,,,,,,,,0.21885499355649368,0.3758770359663536,,,,,,0.27048525357038605
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2689682225691312,,,,,,,,,-1.328406872054639,-1.3758179819499272,,,,,,-6.059966831902634
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.4606494255334399,,,,,,,,,-0.7136932274661485,-0.8123737891748611,,,,,,-3.5582157562727357
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.32480580898546485,,,,,,,,,0.08562602756293647,0.24180223037722362,,,,,,0.16003649307288825
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5611386140726622,,,,,,,,,-1.479295912827967,-1.2971971891707563,,,,,,-1.0115069824324427
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2670105731830046,,,,,,,,,-1.0125416967869976,-0.7898829261445238,,,,,,-1.191636738268361
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3251761027210076,,,,,,,,,-0.06534324512160106,0.009606165345705148,,,,,,-0.741437533034642
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0171203962962867,,,,,,,,,-1.5787356214299821,-1.26019674920489,,,,,,-0.11374156829345317
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.11237802802369878,,,,,,,,,-0.9747837608140797,-0.9487316739509466,,,,,,-1.9382887710687344
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3206539445050656,,,,,,,,,-0.7453021352709315,-0.6585267291250788,,,,,,-0.9205952732064977
0.025,DGPNorm_0_1,mean,4,10,1000,0,0.1616920097301573,,,,,,,,,0.21461758516480012,0.5336825538711956,,,,,,0.41726707599036805
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3632094244213052,,,,,,,,,-0.5762187329512011,-0.1767120599234875,,,,,,0.039780478806156705
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8317769353550798,,,,,,,,,-1.893701635681897,-1.5120735436860362,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3582606710040137,,,,,,,,,-0.3941806703801707,-0.2560307223968334,,,,,,0.6750006355421038
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2418444622678355,,,,,,,,,-1.1067568318760537,-1.1141088325618111,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7847224388871188,,,,,,,,,-2.5339209006829146,-1.9405538667266915,,,,,,-3.340676450159778
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0549086822929234,,,,,,,,,-1.037858437740073,-0.7061785391913131,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8508395071901291,,,,,,,,,-1.7657630111220195,-1.2449756833714432,,,,,,-0.958819388983464
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.006473857468422883,,,,,,,,,0.022581184787092035,0.17174490831856404,,,,,,-0.48411246055498336
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.20457247226057762,,,,,,,,,0.09454424006370343,0.3099621885488085,,,,,,0.513740130991702
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0705315171765695,,,,,,,,,-2.0464148229134813,-1.4053323852059172,,,,,,-1.646914404818125
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.6597955452312743,,,,,,,,,-1.9977811331900597,-1.6297459179931248,,,,,,-1.9299114707616316
0.025,DGPNorm_0_1,mean,4,10,1000,0,0.19653767671781908,,,,,,,,,0.3336052355088922,0.6791291918387458,,,,,,0.307304630303997
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0696167202415727,,,,,,,,,-1.178952705109126,-1.0324029527046872,,,,,,-1.6809512799550572
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8299532476612395,,,,,,,,,-1.9967738444608973,-0.9292643968474316,,,,,,-2.5277081059477977
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7743707117413076,,,,,,,,,-0.6194244699553402,-0.2569840526708778,,,,,,-0.5530744199586292
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2217132029347737,,,,,,,,,-1.5665040594284683,-1.6445284208215447,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.19535161924054256,,,,,,,,,-0.5076541390846535,0.03631961587432799,,,,,,-0.005807200638790366
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7852624112427617,,,,,,,,,-1.1038523703591354,-0.6060555995444701,,,,,,-0.16613354403612413
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7731250162675039,,,,,,,,,-1.2495390902234569,-1.3012317745538575,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7229722751580911,,,,,,,,,-0.3527015563826501,-0.1086042158972741,,,,,,-0.8633839290074306
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9231484203582254,,,,,,,,,-1.6661867855953745,-1.7068186662196005,,,,,,-1.02904975588335
0.025,DGPNorm_0_1,mean,4,10,1000,0,0.029748266710961202,,,,,,,,,0.5736409472308683,0.6463791024499338,,,,,,0.7108386429243319
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1782668353531467,,,,,,,,,-1.7330416880652282,-1.1957594276911223,,,,,,-1.0506362209242823
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9368569499709358,,,,,,,,,-1.8270104772123361,-1.1289662040138124,,,,,,-1.1980588201588134
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5719863990532037,,,,,,,,,-0.3216240625407083,-0.30792408467087895,,,,,,-1.1661622267116418
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.09834395630290671,,,,,,,,,0.43611052835915487,0.45855637799819265,,,,,,0.22014582309790065
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7593861752870468,,,,,,,,,-1.5366040810488444,-1.2165546184659273,,,,,,-0.1725725762083476
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.38239213054482224,,,,,,,,,-0.6014203278380156,-0.3951223077073987,,,,,,0.11947603225092007
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9336969737373226,,,,,,,,,-1.1630309279365147,-0.9835364541037204,,,,,,-0.9908353887993087
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6317047528006521,,,,,,,,,-2.065173278701172,-0.9778890716822206,,,,,,-1.5870542621932515
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8385871148186783,,,,,,,,,-1.1080107393224727,-0.7194659567957695,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3201417508586625,,,,,,,,,-0.2854728482300223,-0.269355611902121,,,,,,-0.37181295567585704
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.4242755159221814,,,,,,,,,-1.3000228862058354,-0.9185189656770072,,,,,,-0.9763409222082281
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8638073591319928,,,,,,,,,-0.8947751147422467,-0.6693902976029058,,,,,,-0.47328078346548874
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1424639359389432,,,,,,,,,-0.8764519939462038,-0.6092222891138815,,,,,,-0.32017097123921195
0.025,DGPNorm_0_1,mean,4,10,1000,0,0.3862974855299126,,,,,,,,,-0.11801114973076454,0.08419954985059529,,,,,,0.523615396402619
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.25111448144068704,,,,,,,,,-0.3141737764736737,-0.0832795059162069,,,,,,0.29245692367106996
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.1352599119250586,,,,,,,,,-2.2581140868964487,-2.3481999500633584,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.599283788860868,,,,,,,,,-2.1165632537757824,-1.5777861865548435,,,,,,-2.6788786838633474
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1960095360436431,,,,,,,,,-1.191632497240699,-0.9442223320343915,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.025618879347761303,,,,,,,,,-0.5678816984946548,-0.24963566011444277,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.38845412883183383,,,,,,,,,-0.6895875702286379,-0.404694210089302,,,,,,-0.27987659446845353
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5283462203756661,,,,,,,,,-1.3972269875694558,-1.402275943581202,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.690859535890366,,,,,,,,,-1.427254242421955,-1.265138963408489,,,,,,-1.2882351175607014
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.45308132198866347,,,,,,,,,-0.18653639653694754,0.018355210951565403,,,,,,-0.5255840445124794
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6430003381339845,,,,,,,,,-1.492552717956241,-1.1987850729202842,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.275887112745437,,,,,,,,,-2.226634968682979,-2.0976444493690027,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.7973680340409488,,,,,,,,,-1.8516879653003193,-1.7599370513792243,,,,,,-1.4808677428637846
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.50393866586808,,,,,,,,,-1.7762673346945852,-1.6090070255178606,,,,,,-1.5954570989653207
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.244342789938001,,,,,,,,,-0.8080572000487705,-0.7354343913829475,,,,,,-0.6301943859514272
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.4004000072853278,,,,,,,,,-2.3932721186425874,-1.890838897346828,,,,,,-2.0954616005064945
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5569121739832616,,,,,,,,,-0.6135733610450251,-0.06658790000907576,,,,,,0.11579564922315161
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0419658187525564,,,,,,,,,-1.8909359610376668,-1.7385888616534495,,,,,,-1.013979660709632
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0955108901380226,,,,,,,,,-2.3155415647135555,-2.387697570684652,,,,,,-5.995170610109592
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1089357712779366,,,,,,,,,-1.5061583016733862,-0.8365471803158163,,,,,,-1.0932148319840993
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.096469296616211,,,,,,,,,-0.9914001218098845,-0.9244863534948966,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.334491613413717,,,,,,,,,-0.7458562558641997,-0.20802484694630846,,,,,,-0.1946256701651925
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1555064010394847,,,,,,,,,-1.1301987453665583,-0.7645166163432634,,,,,,-1.77987499819732
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.467433550910174,,,,,,,,,-0.9657943008639216,-0.834325503350788,,,,,,-0.6346363990258295
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.202624674480024,,,,,,,,,-1.6950853373640264,-1.1430724463114945,,,,,,-1.8385092687948323
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1220384311324627,,,,,,,,,-0.6763255218468626,-0.7076921658883712,,,,,,-0.37888776721499384
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.995101697448213,,,,,,,,,-2.3329690395406635,-1.579978937596961,,,,,,-0.877740668924223
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1681473248606726,,,,,,,,,-2.1666925030547097,-1.7720028869684241,,,,,,-1.3076664712194361
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.533245437972342,,,,,,,,,-0.6595164880653296,-0.6708413090985093,,,,,,-0.7066826980689697
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.717186560010097,,,,,,,,,-2.5953574047578822,-2.079656540800617,,,,,,-2.0363281552424954
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.9670381228711931,,,,,,,,,-1.575226357817107,-1.4308943672884076,,,,,,-1.127234358981875
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8233294314404557,,,,,,,,,-0.8927000452751775,-0.6050967641202138,,,,,,-0.551049861522573
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5877861365704529,,,,,,,,,-2.4188546738956767,-1.3645860378331351,,,,,,-1.3197021981561607
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8794047347420131,,,,,,,,,-0.7508331955135791,-0.33803996133386904,,,,,,-0.26793438235089284
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2331872062355935,,,,,,,,,-0.9211004030891995,-0.9582876467348945,,,,,,-2.0348971380449585
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.1265869169851086,,,,,,,,,0.34613669072712117,0.5481618060907707,,,,,,0.31566537172210896
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.132679216080092,,,,,,,,,-2.801005546572819,-2.587502899988442,,,,,,-1.972260753187734
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.212759018117044,,,,,,,,,-1.3020134645432175,-0.9095336135995328,,,,,,-0.9807304596555628
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.4226161722980823,,,,,,,,,-1.6835992852014616,-1.6358426715186536,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.34858536204102,,,,,,,,,-1.9994059660357295,-1.7115944567311276,,,,,,-0.8413928743701623
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8424083308214503,,,,,,,,,-0.7530052650409365,-0.5451377395330862,,,,,,-0.32739703356156724
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.5231685356768863,,,,,,,,,-1.148898531843238,-0.6816829726425515,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.4232808252062763,,,,,,,,,0.06771326043669185,0.06719827587344694,,,,,,-0.1235228223610691
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.06394097517496,,,,,,,,,-1.668302492834933,-1.5130005116420637,,,,,,-1.1906849236763277
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2139521281045278,,,,,,,,,-1.1024943832915843,-0.9989200858564191,,,,,,-0.9925469213964949
0.025,DGPNorm_0_1,mean,4,10,1000,0,0.20519026513851846,,,,,,,,,-1.111971159175328,0.1620000004952286,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3922721106661506,,,,,,,,,-1.6496830676923655,-1.7011062070921397,,,,,,-1.6131927404937147
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.7093965908819295,,,,,,,,,-2.0945862791943846,-1.6902611168904353,,,,,,-1.3922364720020346
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.2894021863472259,,,,,,,,,-1.179600756156853,-0.8578293219017018,,,,,,-0.5905775489090586
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.4597164820731452,,,,,,,,,-1.7132476509115189,-1.2806451132680383,,,,,,-1.1712919362907335
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.6927924870261335,,,,,,,,,-1.6592162864477245,-1.0871733408873443,,,,,,-2.98525157190487
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1920042518589173,,,,,,,,,-1.003600441389609,-0.7664815773415729,,,,,,-0.8229412830371581
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.0680309866897026,,,,,,,,,-2.567094761735357,-2.4513459512898024,,,,,,-2.255003902602863
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.1615639188881612,,,,,,,,,-0.7394626611535706,-0.7098946467940399,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.678972276776069,,,,,,,,,-1.6425434133142063,-1.3429095913851075,,,,,,-1.1267077781119457
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.3013170156696484,,,,,,,,,0.07927681229146122,0.21502829896136558,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.25169100786779686,,,,,,,,,-0.707679119847534,-0.5400725425604684,,,,,,-0.21390295041846197
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.49767880022111344,,,,,,,,,-0.5460773169531348,-0.4997950865003396,,,,,,-0.4038127080093793
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0550509377845791,,,,,,,,,-1.1366201572047947,-1.1130954242575424,,,,,,-0.8244816529828775
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.8525971816358702,,,,,,,,,-0.8653216222677254,-0.629303230453333,,,,,,-0.14215397539064006
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.6704611377964486,,,,,,,,,-1.1541507588850135,-0.7783954443067436,,,,,,-2.153306440315357
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.009813479377516088,,,,,,,,,-0.6190127431913791,-0.026583686753293773,,,,,,-2.5903701996353856
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.866378626967445,,,,,,,,,-2.0719800822207173,-1.8906310369067285,,,,,,-1.5615495559935164
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.5721825599015673,,,,,,,,,-1.5220391405905378,-1.5830028257884596,,,,,,-13.204236422324366
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0644419956246738,,,,,,,,,-1.2043661268188819,-0.816429884016245,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.7143914715017603,,,,,,,,,-1.683800512952939,-1.5701190992556504,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.07276224554486854,,,,,,,,,-0.9815231370903473,-0.05721338186922511,,,,,,-0.11287051901516665
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.7762141283017163,,,,,,,,,-0.4974196105284226,-0.29068703267260537,,,,,,-0.052324212446671625
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.4141203414803387,,,,,,,,,-1.9826489330185852,-1.8756892921316506,,,,,,-1.5561392265605223
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.2663977894861609,,,,,,,,,-1.9337073441289192,-1.871253248114546,,,,,,-2.6008977630205488
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.9103720837546978,,,,,,,,,-1.8048983839815267,-1.6220125218295347,,,,,,-1.254454003229673
0.025,DGPNorm_0_1,mean,4,10,1000,0,-0.777499675158525,,,,,,,,,-0.7620787274799887,-0.3399764619645242,,,,,,-0.19584300816001646
0.025,DGPNorm_0_1,mean,4,10,1000,0,-2.088790384657801,,,,,,,,,-1.7430087259049292,-1.55408392785226,,,,,,-1.50268404611288
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.3700348930386785,,,,,,,,,-1.5478712988448713,-1.6068562945927776,,,,,,-1.2408545371306055
0.025,DGPNorm_0_1,mean,4,10,1000,0,-1.0422507931678622,,,,,,,,,-0.9983601567904266,-1.0631942634649263,,,,,,-2.880321571279212
