CI,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9928315058600573,1.1209827966781971,,,,,,1.0265319045270775
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2594718827954932,1.4096501575599238,,,,,,1.1300911959172888
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7265476419743861,0.8056874665508642,,,,,,0.8138530126944798
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2664557283879077,1.3985852624018185,,,,,,1.2905587253329762
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9803806575159992,1.1293193040548484,,,,,,1.1410367488829918
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3875357522060985,1.4561321807305274,,,,,,1.7884850879874261
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3156409365940358,1.6017010058079613,,,,,,1.7022335139881775
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.43819478370543,1.4931233482558055,,,,,,1.86017242291069
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5229351178496324,1.5069852178085033,,,,,,2.047568329565048
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7720043972555333,0.8333079007147925,,,,,,0.9895133736138093
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4234419735996817,1.6494571148198394,,,,,,1.377272429417542
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5382827302163713,1.7935048173834187,,,,,,1.8423615635856512
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.518447579178862,1.5538531853703654,,,,,,1.543702324949808
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5184031957669522,1.6637641822298748,,,,,,1.623736104785912
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2251096074974641,1.1871053291541216,,,,,,1.3675360639116878
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.0694728734852657,2.342333405354605,,,,,,2.556245023488229
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.179075100932462,0.9671926387890049,,,,,,1.5362614086323918
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1727038002796135,1.275852622309884,,,,,,1.5923418851363382
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.26914737275513,1.3521777036046376,,,,,,1.360850120233144
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0005399243790425,1.0306664521288735,,,,,,1.2835884764454983
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1741614112764729,1.2440300010035603,,,,,,1.0198956840154265
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9480385836059216,1.0854079211152499,,,,,,1.167143452285746
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1683597702394377,1.484005227797727,,,,,,1.1264271813126456
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6957408664492566,0.6622259310807787,,,,,,0.8917018833515493
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1357333805680212,1.3481883204277667,,,,,,1.1544514629851026
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7560068286965809,0.9587676757059916,,,,,,0.8199018522115917
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8118626589344085,0.8315279422138735,,,,,,0.8141555314753388
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1017370977000607,1.2793667627460499,,,,,,1.198193641754072
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.940941958957469,2.6357907408804806,,,,,,2.686436157761884
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8523991044264753,0.9348428252547065,,,,,,1.1765199053479676
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8514096746384182,0.8951393719005496,,,,,,1.111151632028009
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3463791310301687,1.4980508124639875,,,,,,2.1941216127292416
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.339196605318908,1.2073423301321302,,,,,,1.3452905435706275
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0027899999417678,1.2657264352874003,,,,,,0.9995933108730501
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9286820990460742,1.0745804170314037,,,,,,1.2645415656041363
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5376947015603228,1.858174143017743,,,,,,2.1370138037757314
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2482162189255614,1.4499669528345247,,,,,,1.3721405597534977
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1372762954530988,1.4211558924488015,,,,,,1.3372407395379355
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1260010834666796,1.3893769008663817,,,,,,1.015400236754154
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3365299604526464,1.450918773472562,,,,,,1.5121210486784162
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5163575458634977,1.661558566766415,,,,,,2.1385036698186366
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2015611870150922,1.2938781007473374,,,,,,1.392929913937704
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1648249736456948,1.3492850140823316,,,,,,1.5288721937458245
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1725494187637526,1.17255990744654,,,,,,0.9596874875923832
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0253066964013802,1.1391313483844585,,,,,,1.0922132179037027
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9975827836840298,1.097009329551447,,,,,,1.5086569143643196
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0628602474306397,1.5237388031556094,,,,,,1.2412969287005593
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7485343026243557,0.8670083200459466,,,,,,0.7396209137249943
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4989243632064322,1.4548837159837613,,,,,,2.319758510416965
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2309382309987555,1.3631176053240472,,,,,,1.2701291896517322
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.050873622599085,1.1644658133334005,,,,,,1.31480278546571
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0187241341299242,1.1198717293126157,,,,,,1.0260450440317632
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8063843619927336,1.9536959930910576,,,,,,2.3298045863249337
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8466061017694337,0.9675521604793726,,,,,,1.0665832828336517
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6763682220668095,1.957533462866194,,,,,,1.6288721770411678
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3433550000088232,1.3854922682346127,,,,,,2.2378468282785655
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.060463415511737,1.076565166695463,,,,,,0.9072527523102004
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1597650382743847,1.2743393614065004,,,,,,1.4557274644272744
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9034002709076936,2.4229762517512796,,,,,,2.3171091302922995
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3551270426532593,1.4792418944285202,,,,,,1.294256734579169
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7173396699292164,0.8170843524664082,,,,,,0.7824633336623716
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0946720830208883,1.2562535326254465,,,,,,1.6414476279439318
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3274588870176052,1.428138828903092,,,,,,1.4281265447322782
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.029463741456281,1.112790251387673,,,,,,1.3320523189826845
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6850857359850622,0.7749134719429226,,,,,,0.6456156248746554
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0316604330445256,1.2134945407349065,,,,,,1.0428390560520764
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7027115178372139,2.195515219173429,,,,,,1.8328200235569092
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1835837069862556,1.4007311937589764,,,,,,1.2357316082739835
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.3946619431192283,0.41610462373458834,,,,,,0.5022735495433513
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9947548414653242,1.119040258658721,,,,,,1.4253806388774017
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5261482580446744,1.7942263282999102,,,,,,2.0865433197605423
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7698881499090293,1.8932100602962367,,,,,,1.987494271771339
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4134153363540762,1.5111193019483897,,,,,,1.796896576565771
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8646657443689633,0.922127261829309,,,,,,1.1884367166544676
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3915081044127802,1.6244868583298502,,,,,,1.2358454826816683
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9492860544190027,1.090226509782826,,,,,,1.4461739325283358
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9038500646197658,0.9909210430211207,,,,,,1.052978508052934
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1766010372243434,1.174725112633444,,,,,,1.2406364542010908
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0708180391786648,1.1511782474529761,,,,,,1.818791328813234
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.027998799081108,2.0939930382910967,,,,,,2.5349120971962185
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.2024119381112763,2.5161380444237755,,,,,,4.591306179018468
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3289836987103152,1.249052467727406,,,,,,1.5917611773007614
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.99612855289877,1.153017956320355,,,,,,1.1217104255886832
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5041387903434553,1.6347051638041268,,,,,,1.546682648788339
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.43736396136354955,0.5025303813792114,,,,,,0.6418850320732055
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.519081224975455,1.7216451666146082,,,,,,1.600553702535916
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.151712728866274,1.245226533385237,,,,,,0.8548951156502046
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7900070148786023,0.8994148820562582,,,,,,1.2405564189377811
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9512224867496074,1.1074220887221586,,,,,,1.229905816479739
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0844806115850365,1.2482949080240027,,,,,,1.0857158031804517
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2648913779106707,1.3047570550033492,,,,,,1.4037988874125662
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4441270517625444,1.6714195811857426,,,,,,1.6572447046328436
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1108660573754672,1.3025492047415788,,,,,,1.0548127211193106
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.2229897518552804,2.444530210789255,,,,,,1.9591437678922334
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.178494955141989,2.4685002054500123,,,,,,2.736060876981762
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.0110813723828436,2.580043424030923,,,,,,2.1069156381390437
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.080327285053964,1.1296090941854806,,,,,,1.355382908153925
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2061794984743566,1.3890175555840498,,,,,,1.2493713943408364
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0790042690094066,1.1517851508297918,,,,,,1.295904441825267
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.334955058128029,1.5087218687347144,,,,,,1.1778020715115103
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7281971575708743,1.711185091655984,,,,,,1.8751703382885179
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.501566145990078,1.8438594290629402,,,,,,1.9742014237972372
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9249111163827938,1.110185670365971,,,,,,1.1101099016522697
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5498853935937091,1.6144743285556158,,,,,,1.7256296805321452
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4400050523713852,1.6122276826617603,,,,,,1.5941375041651475
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3960563891084519,1.5433570593398414,,,,,,1.7188939187198309
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2815486510252097,1.3753760607273717,,,,,,1.6560342280437075
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3202512321035031,1.447561845143219,,,,,,1.631135516709339
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9830058999657123,1.0453333274532448,,,,,,1.199261909507966
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.0369012114760627,2.1926838759218334,,,,,,1.985745074825938
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4381873410185313,1.6883024759958605,,,,,,1.6170311621562758
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7409084459210922,0.7173549536405378,,,,,,1.023427968123084
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2739742850063682,1.4030807257469402,,,,,,1.6442835093755859
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2298775331510468,1.4645904717241234,,,,,,1.3300989906929737
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2900407983582771,1.331115875515241,,,,,,1.180022493446234
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3097335216390538,1.6399337269198964,,,,,,1.2465513678116111
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7433328852659646,1.982628969736592,,,,,,1.8413757062170681
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0509318109022838,1.2269886576153584,,,,,,2.0727161579308477
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5434902888875754,1.7509026910275094,,,,,,1.7832088992700061
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0729700543019485,1.2578715665729483,,,,,,1.4671286010124125
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0934843516630466,1.3287982595905954,,,,,,1.1725849934111963
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9538915113309412,0.9271518608086955,,,,,,1.0143083138584883
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0358245070064327,1.0857476382778348,,,,,,0.960833765676387
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4510058289384902,1.6883482584410394,,,,,,1.9553152807749052
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.716500174824382,0.7624152254240236,,,,,,0.8252497579145577
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4327377337182645,1.4032279256223972,,,,,,1.9222358514547104
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0321158277239881,1.1083119973610827,,,,,,1.1271591070885725
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0677467510986578,1.3176501768293154,,,,,,1.2724434707858014
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.278834751537005,1.4901300721626274,,,,,,2.1581078029991945
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2165166792351685,1.2596094130351059,,,,,,1.352625317800242
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1879848642970643,1.2550750583201062,,,,,,1.3556707177480094
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3400261395440607,1.543696012502953,,,,,,1.688138570437886
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2421169602917765,1.4158297503698638,,,,,,1.2802993586836489
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8142267009919746,2.0841998145230276,,,,,,2.0737358234434637
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7364867199238665,2.0194506842098017,,,,,,1.8710424302274224
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8854587220710112,0.9771437485071883,,,,,,0.8861171127876357
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.951764697562824,1.2216895086970778,,,,,,1.1094531960222351
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.591576275719846,1.758772987915657,,,,,,1.7703976538670458
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1369194126996365,1.1635115847060589,,,,,,1.709025884440292
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3856526242944518,1.3007780021813302,,,,,,1.0733131005387577
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8396548292771316,0.8959353621101285,,,,,,0.8661050985606678
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7161653144650044,1.9423730912854644,,,,,,1.9162683096305346
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1380058696894197,1.1381827971988296,,,,,,1.5663788818823057
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9051621265335645,1.0071193811379375,,,,,,0.9892638099634394
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5606887854845481,1.8231259658054513,,,,,,1.810651931797556
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8379592781917103,0.8609124193772021,,,,,,0.7040274273155409
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2897406530878697,1.2101674667241478,,,,,,1.6871609574672255
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1501663304354617,1.3645489948440648,,,,,,1.1454841102874997
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0135944157106491,1.0763441943800731,,,,,,1.4632797701840037
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.068232425564764,1.1507632864073818,,,,,,1.1591922556472922
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2342184758037014,1.421992461794529,,,,,,2.300751647829934
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2880649635318484,1.374121981423454,,,,,,1.194884776831537
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3186126262542932,1.8393871722210875,,,,,,1.140283832163484
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.562072814545222,1.6845798564115433,,,,,,1.551247571638779
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9788649922805155,1.095710446782056,,,,,,1.0612473804344025
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9006477139122039,1.1229954517966152,,,,,,0.8672911407323379
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5519906931756059,0.5786031555658877,,,,,,0.677217640702906
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0920881071454303,1.2501857391042028,,,,,,1.7572949090394867
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9590453165281512,1.090645972875586,,,,,,1.0476296217292362
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4768955152989736,1.7209307566934338,,,,,,3.353203075412962
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3452720273681553,1.5230791439982836,,,,,,1.5875851063197897
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0174287485543192,1.1214037383731248,,,,,,1.0877284151168514
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.4628884509386309,0.5362444917949515,,,,,,0.4001280896098707
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8813618232240144,0.9508483106048733,,,,,,0.9461640808257372
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8952762414660197,0.9901238215647483,,,,,,0.9546918927080182
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0394970563054935,1.0806732283602123,,,,,,1.1145151032294227
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2332869327985665,1.3273671017780018,,,,,,1.4207108101208008
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1809208637000117,1.3338938147541581,,,,,,1.1269730810941936
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6725485250657275,0.7082500347835876,,,,,,1.3916246614120138
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6615703121650865,0.7026843007823083,,,,,,0.6657686801629585
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.044986383545277,1.0146401957128666,,,,,,1.0366754513405798
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3132182846721412,1.4064858638395425,,,,,,1.4220206692210333
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.973510035889361,2.253995820593315,,,,,,2.286098495589898
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3940067354943815,1.5201630454063322,,,,,,1.481740940987634
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9069748967726284,0.8466590616248736,,,,,,1.0701586756977026
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0974068130884804,1.1482282124068932,,,,,,1.1226578156544695
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3857948021067459,1.4996829172701722,,,,,,1.6183219359181447
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6030196015195985,1.7755404969429947,,,,,,1.7143841514116063
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6614341767895244,1.695647877462685,,,,,,2.247365086771346
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9868103714102012,1.0537985969535022,,,,,,1.273151376677749
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5878532926607412,1.850924849001753,,,,,,1.810420389384613
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7370628547054036,0.8239460144312002,,,,,,0.8962976236384782
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9395549846594433,2.1609133736832447,,,,,,1.5439922665121077
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4778123906030292,1.7504039020766247,,,,,,1.7692655423774726
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3968879900788205,1.5986463095436445,,,,,,1.4921726527229904
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3589530852103127,1.4951084018396346,,,,,,1.960509483948082
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2799642625736034,1.82402852029165,,,,,,1.1842333311427273
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9211893521121379,0.9855433766086936,,,,,,1.1532792121012747
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.075309816140595,1.4749041217977021,,,,,,1.2553062566550968
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2211026778798868,1.257578099340238,,,,,,2.401537627835577
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.072432102159156,1.1201342056525299,,,,,,1.026116772429558
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.071416533393921,1.2532324872364564,,,,,,1.420967254174819
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8312805343074452,0.9562971338715271,,,,,,0.9352133993908431
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3186857277842512,1.4584148552959966,,,,,,1.1844492124046362
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8430455390802953,0.8881162557462704,,,,,,0.8560763628372992
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.101597795428709,1.4896386562904984,,,,,,1.1586306884912996
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2912308377886257,1.4898261214584396,,,,,,1.2028821548591961
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1296299419055909,1.2873002021627977,,,,,,1.0479424383913054
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.315600927428957,1.5250992558421572,,,,,,1.808233236240967
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9436437090279997,1.1687861033158609,,,,,,1.3456319732844062
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1447483528262268,1.2211462969222204,,,,,,1.761499534899546
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5627579720505564,1.6526486234208972,,,,,,1.5465981282798904
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8716856972895872,0.9447789678075258,,,,,,1.01775904209093
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.072091546015797,1.2041725002305395,,,,,,1.378004612403658
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7197895422683889,0.8484691453699658,,,,,,0.633507482261228
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2043413750069711,1.330498412581447,,,,,,1.3609491147088693
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6663783221940975,1.7524877673372765,,,,,,2.5869930626033004
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0127340516585752,1.1539134068310677,,,,,,1.1089586380889673
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9098241045416102,2.509346789378018,,,,,,2.253849309404913
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.087565635115403,1.2213753811349737,,,,,,1.4425591123052688
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8918222463230098,1.0576594814872693,,,,,,1.3314655011609227
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.849117309383856,0.9974501410179419,,,,,,0.9187935050058513
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7578220400241957,0.75517839332258,,,,,,0.986817362623233
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0420665852546431,1.1130111467443897,,,,,,1.6338755999997567
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.4759743930959887,0.5891834414649917,,,,,,0.6033622407746441
